run,day,ID,status,Lat,Lon
1,24,2843,L,34.555,-37.0023
1,24,2958,L,34.371,-37.0502
1,24,3006,L,33.286,-36.1301
1,24,3065,L,33.004,-36.5601
1,24,3166,L,34.563,-37.4070
1,24,3242,L,32.958,-36.7745
1,24,3267,C,33.990,-37.6930
1,25,31,N,33.515,-37.5675
1,25,239,C,34.448,-37.6280
1,25,636,C,33.315,-36.8601
1,25,667,L,33.236,-36.3010
1,25,715,C,33.302,-37.0091
1,25,731,N,33.785,-37.7894
1,25,914,L,34.522,-36.9541
1,25,1019,L,34.607,-37.9423
1,25,1109,B,33.209,-36.6411
1,25,1170,C,34.215,-37.5921
1,25,1278,L,33.218,-35.8645
1,25,1282,C,33.887,-37.5334
1,25,1351,B,32.894,-36.7691
1,25,1449,B,34.499,-36.8684
1,25,1805,L,33.249,-35.6663
1,25,1908,C,33.282,-36.9530
1,25,1914,C,33.215,-36.9742
1,25,1921,C,32.975,-36.9166
1,25,1922,C,33.407,-37.2380
1,25,1932,L,33.536,-36.9744
1,25,1934,L,33.060,-36.5090
1,25,1950,C,33.137,-37.0975
1,25,1955,L,33.148,-36.6024
1,25,1956,L,33.824,-36.8848
1,25,1961,L,33.746,-36.5895
1,25,1970,C,33.354,-36.6771
1,25,1973,C,32.955,-36.8383
1,25,1974,C,33.470,-36.6638
1,25,1980,L,33.630,-36.8394
1,25,1983,C,33.035,-36.5559
1,25,1988,C,33.067,-37.0964
1,25,1999,B,33.154,-36.6019
1,25,2010,B,34.471,-37.2613
1,25,2019,L,34.722,-36.8441
1,25,2698,C,34.179,-37.5259
1,25,2728,N,33.552,-37.7507
1,25,2765,L,34.808,-36.8745
1,25,2793,C,33.330,-36.7134
1,25,2804,L,34.417,-38.0339
1,25,2843,L,34.555,-37.0023
1,25,2958,L,34.371,-37.0502
1,25,3006,L,33.286,-36.1301
1,25,3065,L,33.004,-36.5601
1,25,3166,B,34.563,-37.4070
1,25,3242,L,32.958,-36.7745
1,25,3267,C,33.990,-37.6930
1,26,31,N,33.515,-37.5675
1,26,239,C,34.448,-37.6280
1,26,401,L,33.107,-35.6471
1,26,445,L,33.845,-36.8654
1,26,636,C,33.315,-36.8601
1,26,667,L,33.236,-36.3010
1,26,715,N,33.302,-37.0091
1,26,731,N,33.785,-37.7894
1,26,914,L,34.522,-36.9541
1,26,1019,L,34.607,-37.9423
1,26,1109,C,33.209,-36.6411
1,26,1170,C,34.215,-37.5921
1,26,1278,L,33.218,-35.8645
1,26,1282,C,33.887,-37.5334
1,26,1351,C,32.894,-36.7691
1,26,1449,C,34.499,-36.8684
1,26,1805,L,33.249,-35.6663
1,26,1842,L,33.081,-35.8380
1,26,1908,C,33.282,-36.9530
1,26,1914,C,33.215,-36.9742
1,26,1921,C,32.975,-36.9166
1,26,1922,C,33.407,-37.2380
1,26,1932,L,33.536,-36.9744
1,26,1934,B,33.060,-36.5090
1,26,1950,C,33.137,-37.0975
1,26,1955,L,33.148,-36.6024
1,26,1956,L,33.824,-36.8848
1,26,1961,L,33.746,-36.5895
1,26,1970,C,33.354,-36.6771
1,26,1973,C,32.955,-36.8383
1,26,1974,C,33.470,-36.6638
1,26,1980,L,33.630,-36.8394
1,26,1983,C,33.035,-36.5559
1,26,1988,C,33.067,-37.0964
1,26,1999,C,33.154,-36.6019
1,26,2010,C,34.471,-37.2613
1,26,2019,L,34.722,-36.8441
1,26,2675,L,33.896,-36.7109
1,26,2698,C,34.179,-37.5259
1,26,2728,N,33.552,-37.7507
1,26,2765,L,34.808,-36.8745
1,26,2793,C,33.330,-36.7134
1,26,2804,L,34.417,-38.0339
1,26,2843,L,34.555,-37.0023
1,26,2868,L,34.968,-36.9706
1,26,2958,L,34.371,-37.0502
1,26,3006,L,33.286,-36.1301
1,26,3065,B,33.004,-36.5601
1,26,3166,C,34.563,-37.4070
1,26,3242,L,32.958,-36.7745
1,26,3267,C,33.990,-37.6930
1,27,31,N,33.515,-37.5675
1,27,239,C,34.448,-37.6280
1,27,401,L,33.107,-35.6471
