LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue
2,40,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,158280,0,0,0,0,18400,139880,0,0,4.6273e+07,0,0,0,0,5.32008e+06,4.0953e+07,3883,33,1,14,26,0,0,1.1377e+06,7626,57,3944,7497,0,0,386,3497,33,0,1,0,14,0,26,0,0,0,0,0,113878,1.02382e+06,7626,0,57,0,3944,0,7497,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,74,,69,5,0,1,74,0,0,17746,69,0,5,0,0,0,1,0,329,0,329,0,0,0,329,0,0,1050,329,0,0,0,0,0,0,0,18796,657,17746,1050,0,657,18796,0,171,683567,146,18,7,0,171,0,0,2717,146,0,18,0,7,0,875511,85161,3224,126,2551,327,346,106783,3224,0,4,158,2551,0,327,0,346,0,144,106783,42724,157,34829,4536,3359,0,42724,0,10,683567,34829,0,4536,0,3359,0,0,85161,875511,2434,0,0,0,0,0,0,0,,0,,,,0,0
2,41,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,162237,0,0,0,0,18860,143377,0,0,4.74299e+07,0,0,0,0,5.45308e+06,4.19768e+07,3882,34,0,11,30,0,0,1.13737e+06,7955,0,3283,8215,0,0,385,3497,34,0,0,0,11,0,30,0,0,0,0,0,113549,1.02382e+06,7955,0,0,0,3283,0,8215,0,0,0,0,0,,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,76,,71,5,0,1,76,0,0,18200,71,0,5,0,0,0,1,0,454,0,454,0,0,0,454,0,0,1050,454,0,0,0,0,0,0,0,19250,657,18200,1050,0,657,19250,0,142,711672,121,14,7,0,142,0,0,2841,121,0,14,0,7,0,909779,87965,3366,130,2672,341,353,110142,3366,0,4,124,2672,0,341,0,353,0,116,110142,34268,161,28105,2804,3359,0,34268,0,4,711672,28105,0,2804,0,3359,0,0,87965,909779,2550,0,0,0,0,0,0,0,,0,,,,0,0
2,42,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,166194,0,0,0,0,19320,146874,0,0,4.85867e+07,0,0,0,0,5.58608e+06,4.30006e+07,3880,33,3,8,33,0,0,1.13692e+06,7305,1104,2214,9284,0,0,383,3497,33,0,3,0,8,0,33,0,0,0,0,0,113095,1.02382e+06,7305,0,1104,0,2214,0,9284,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,77,,72,5,0,1,77,0,0,18270,72,0,5,0,0,0,1,0,70,0,70,0,0,0,70,0,0,1050,70,0,0,0,0,0,0,0,19320,657,18270,1050,0,657,19320,0,136,739626,119,11,6,0,136,0,0,2960,119,0,11,0,6,0,942608,90330,3502,135,2791,352,359,112652,3502,0,5,119,2791,0,352,0,359,0,109,112652,32829,166,27954,2365,2510,0,32829,0,5,739626,27954,0,2365,0,2510,0,0,90330,942608,2659,0,0,0,0,0,0,0,,0,,,,0,0
2,43,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,170151,0,0,0,0,19780,150371,0,0,4.97435e+07,0,0,0,0,5.71909e+06,4.40244e+07,3879,31,3,10,34,0,0,1.13685e+06,6214,686,3669,9408,0,0,382,3497,31,0,3,0,10,0,34,0,0,0,0,0,113025,1.02382e+06,6214,0,686,0,3669,0,9408,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,78,,73,5,0,1,78,0,0,19120,73,0,5,0,0,0,1,0,850,0,850,0,0,0,850,0,0,1050,850,0,0,0,0,0,0,0,20170,657,19120,1050,0,657,20170,0,133,770640,115,12,6,0,133,0,0,3084,115,0,12,0,6,0,979247,92992,3635,139,2906,364,365,115615,3635,0,4,124,2906,0,364,0,365,0,112,115615,36639,174,31014,2662,2963,0,36639,0,8,770640,31014,0,2662,0,2963,0,0,92992,979247,2771,0,0,0,0,0,0,0,,0,,,,0,0
2,44,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,174108,0,0,0,0,20240,153868,0,0,5.09003e+07,0,0,0,0,5.85209e+06,4.50483e+07,3878,27,5,11,36,0,0,1.136e+06,5999,1065,3178,10585,0,0,381,3497,27,0,5,0,11,0,36,0,0,0,0,0,112175,1.02382e+06,5999,0,1065,0,3178,0,10585,0,0,0,0,0,,3,,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,81,,76,5,0,1,81,0,0,20278,76,0,5,0,0,0,1,0,1158,0,1158,0,0,0,1158,0,0,1050,1158,0,0,0,0,0,0,0,21328,657,20278,1050,0,657,21328,0,129,798117,101,20,8,0,129,0,0,3196,101,0,20,0,8,0,1.01401e+06,96437,3764,143,3007,384,373,119454,3764,0,4,112,3007,0,384,0,373,0,98,119454,34761,184,27477,3445,3839,0,34761,0,10,798117,27477,0,3445,0,3839,0,0,96437,1.01401e+06,2869,0,0,0,0,0,0,0,,0,,,,0,0
2,45,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,178065,0,0,0,0,20700,157365,0,0,5.20572e+07,0,0,0,0,5.98509e+06,4.60721e+07,3875,25,5,14,38,0,0,1.13484e+06,6552,605,3735,11093,0,0,378,3497,25,0,5,0,14,0,38,0,0,0,0,0,111017,1.02382e+06,6552,0,605,0,3735,0,11093,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,,76,5,0,1,81,0,0,20278,76,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,21328,657,20278,1050,0,657,21328,0,144,834153,115,18,11,0,144,0,0,3323,115,0,18,0,11,0,1.05826e+06,101182,3908,148,3122,402,384,122926,3908,0,5,127,3122,0,402,0,384,0,113,122926,44253,193,36036,4745,3472,0,44253,0,9,834153,36036,0,4745,0,3472,0,0,101182,1.05826e+06,2982,0,0,0,0,0,0,0,,0,,,,0,0
2,46,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,182022,0,0,0,0,21160,160862,0,0,5.3214e+07,0,0,0,0,6.11809e+06,4.70959e+07,3875,22,3,19,38,0,0,1.13484e+06,6021,531,4340,11093,0,0,378,3497,22,0,3,0,19,0,38,0,0,0,0,0,111017,1.02382e+06,6021,0,531,0,4340,0,11093,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,,76,5,0,1,81,0,0,20278,76,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,21328,657,20278,1050,0,657,21328,0,175,871797,137,24,14,0,175,0,0,3473,137,0,24,0,14,0,1.10385e+06,105454,4083,153,3259,426,398,126600,4083,0,5,150,3259,0,426,0,398,0,131,126600,45590,207,37644,4272,3674,0,45590,0,14,871797,37644,0,4272,0,3674,0,0,105454,1.10385e+06,3113,0,0,0,0,0,0,0,,0,,,,0,0
2,47,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,185979,0,0,0,0,21620,164359,0,0,5.43708e+07,0,0,0,0,6.25109e+06,4.81197e+07,3875,20,2,21,39,0,0,1.13484e+06,5955,350,4475,11205,0,0,378,3497,20,0,2,0,21,0,39,0,0,0,0,0,111017,1.02382e+06,5955,0,350,0,4475,0,11205,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,,76,5,0,1,81,0,0,20278,76,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,21328,657,20278,1050,0,657,21328,0,141,897592,102,24,15,0,141,0,0,3586,102,0,24,0,15,0,1.13861e+06,110509,4224,156,3361,450,413,130511,4224,0,3,113,3361,0,450,0,413,0,97,130511,34761,220,25795,5055,3911,0,34761,0,13,897592,25795,0,5055,0,3911,0,0,110509,1.13861e+06,3210,0,0,0,0,0,0,0,,0,,,,0,0
2,48,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,189936,0,0,0,0,22080,167856,0,0,5.55276e+07,0,0,0,0,6.3841e+06,4.91436e+07,3875,18,1,23,40,0,0,1.13484e+06,5559,224,4761,11441,0,0,378,3497,18,0,1,0,23,0,40,0,0,0,0,0,111017,1.02382e+06,5559,0,224,0,4761,0,11441,0,0,0,0,0,,1,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,82,,76,6,0,1,82,0,0,20278,76,0,6,0,0,0,1,0,155,0,0,155,0,0,155,0,0,1205,0,0,155,0,0,0,0,0,21483,657,20278,1205,0,657,21483,0,159,929745,119,25,15,0,159,0,0,3716,119,0,25,0,15,0,1.18128e+06,117108,4383,158,3480,475,428,134422,4383,0,2,130,3480,0,475,0,428,0,115,134422,42663,233,32153,6599,3911,0,42663,0,13,929745,32153,0,6599,0,3911,0,0,117108,1.18128e+06,3325,0,0,0,0,0,0,0,,0,,,,0,0
2,49,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,193893,0,0,0,0,22540,171353,0,0,5.66845e+07,0,0,0,0,6.5171e+06,5.01674e+07,3874,18,1,24,40,0,0,1.13469e+06,5522,192,4985,11441,0,0,377,3497,18,0,1,0,24,0,40,0,0,0,0,0,110862,1.02382e+06,5522,0,192,0,4985,0,11441,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,83,,77,6,0,1,83,0,0,20371,77,0,6,0,0,0,1,0,93,0,93,0,0,0,93,0,0,1205,93,0,0,0,0,0,0,0,21576,657,20371,1205,0,657,21576,0,157,955732,113,27,17,0,157,0,0,3838,113,0,27,0,17,0,1.21829e+06,124038,4540,162,3593,502,445,138518,4540,0,4,122,3593,0,502,0,445,0,109,138518,37013,242,25987,6930,4096,0,37013,0,9,955732,25987,0,6930,0,4096,0,0,124038,1.21829e+06,3434,0,0,0,0,0,0,0,,0,,,,0,0
2,50,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,197850,0,0,0,0,23000,174850,0,0,5.78413e+07,0,0,0,0,6.6501e+06,5.11912e+07,3873,14,5,24,41,0,0,1.13459e+06,4753,862,4843,11775,0,0,376,3497,14,0,5,0,24,0,41,0,0,0,0,0,110769,1.02382e+06,4753,0,862,0,4843,0,11775,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84,,78,6,0,1,84,0,0,20470,78,0,6,0,0,0,1,0,99,0,99,0,0,0,99,0,0,1205,99,0,0,0,0,0,0,0,21675,657,20470,1205,0,657,21675,0,171,979123,119,32,20,0,171,0,0,3974,119,0,32,0,20,0,1.25141e+06,129392,4711,167,3712,534,465,142899,4711,0,5,136,3712,0,534,0,465,0,114,142899,33126,259,23391,5354,4381,0,33126,0,17,979123,23391,0,5354,0,4381,0,0,129392,1.25141e+06,3548,0,0,0,0,0,0,0,,0,,,,0,0
2,51,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,201807,0,0,0,0,23460,178347,0,0,5.89981e+07,0,0,0,0,6.7831e+06,5.2215e+07,3872,14,1,26,44,0,0,1.13449e+06,3976,876,4821,12659,0,0,375,3497,14,0,1,0,26,0,44,0,0,0,0,0,110670,1.02382e+06,3976,0,876,0,4821,0,12659,0,0,0,0,0,,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,86,,80,6,0,1,86,0,0,21576,80,0,6,0,0,0,1,0,1106,0,1106,0,0,0,1106,0,0,1205,1106,0,0,0,0,0,0,0,22781,657,21576,1205,0,657,22781,0,162,1.00496e+06,112,32,18,0,162,0,0,4096,112,0,32,0,18,0,1.29216e+06,140819,4873,170,3824,566,483,146387,4873,0,3,122,3824,0,566,0,483,0,104,146387,40747,274,25832,11427,3488,0,40747,0,15,1.00496e+06,25832,0,11427,0,3488,0,0,140819,1.29216e+06,3652,0,0,0,0,0,0,0,,0,,,,0,0
2,52,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,205764,0,0,0,0,23920,181844,0,0,6.0155e+07,0,0,0,0,6.9161e+06,5.32388e+07,3870,12,4,25,46,0,0,1.13339e+06,4415,667,5598,12758,0,0,373,3497,12,0,4,0,25,0,46,0,0,0,0,0,109564,1.02382e+06,4415,0,667,0,5598,0,12758,0,0,0,0,0,,3,,1,2,0,0,3,0,0,0,1,0,2,0,0,0,0,0,89,,81,8,0,1,89,0,0,22089,81,0,8,0,0,0,1,0,1606,0,513,1093,0,0,1606,0,0,2298,513,0,1093,0,0,0,0,0,24387,657,22089,2298,0,657,24387,0,153,1.03055e+06,101,31,21,0,153,0,0,4218,101,0,31,0,21,0,1.33026e+06,148741,5026,175,3925,597,504,150975,5026,0,5,122,3925,0,597,0,504,0,97,150975,38103,294,25593,7922,4588,0,38103,0,20,1.03055e+06,25593,0,7922,0,4588,0,0,148741,1.33026e+06,3749,0,0,0,0,0,0,0,,0,,,,0,0
2,53,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,209721,0,0,0,0,24380,185341,0,0,6.13118e+07,0,0,0,0,7.04911e+06,5.42627e+07,3867,12,5,25,48,0,0,1.13178e+06,4496,2048,4897,13603,0,0,370,3497,12,0,5,0,25,0,48,0,0,0,0,0,107958,1.02382e+06,4496,0,2048,0,4897,0,13603,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,90,,82,8,0,1,90,0,0,22259,82,0,8,0,0,0,1,0,170,0,170,0,0,0,170,0,0,2298,170,0,0,0,0,0,0,0,24557,657,22259,2298,0,657,24557,0,161,1.05363e+06,109,31,21,0,161,0,0,4341,109,0,31,0,21,0,1.36574e+06,156602,5187,180,4034,628,525,155512,5187,0,5,123,4034,0,628,0,525,0,106,155512,35476,306,23078,7861,4537,0,35476,0,12,1.05363e+06,23078,0,7861,0,4537,0,0,156602,1.36574e+06,3855,0,0,0,0,0,0,0,,0,,,,0,0
2,54,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,213678,0,0,0,0,24840,188838,0,0,6.24686e+07,0,0,0,0,7.18211e+06,5.52865e+07,3866,13,0,23,55,0,0,1.13161e+06,4666,0,5874,14674,0,0,369,3497,13,0,0,0,23,0,55,0,0,0,0,0,107788,1.02382e+06,4666,0,0,0,5874,0,14674,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91,,83,8,0,1,91,0,0,22269,83,0,8,0,0,0,1,0,10,0,10,0,0,0,10,0,0,2298,10,0,0,0,0,0,0,0,24567,657,22269,2298,0,657,24567,0,141,1.07663e+06,103,20,18,0,141,0,0,4453,103,0,20,0,18,0,1.39833e+06,161863,5328,184,4137,648,543,159835,5328,0,4,112,4137,0,648,0,543,0,101,159835,32589,313,23005,5261,4323,0,32589,0,7,1.07663e+06,23005,0,5261,0,4323,0,0,161863,1.39833e+06,3956,0,0,0,0,0,0,0,,0,,,,0,0
