LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle
4,66,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,2.31368e+06,261,45,38,0,344,0,0,8646,261,0,45,0,38,0,2.88636e+06,321954,10324,276,8219,1172,933,250727,10324,0,12,287,8219,0,1172,0,933,0,249,250727,106209,581,81117,17178,7914,0,106209,0,26,2.31368e+06,81117,0,17178,0,7914,0,0,321954,2.88636e+06,7789,3759,52,6,45,95,0,0,1.10026e+06,15119,2914,13381,25155,0,0,262,3497,52,0,6,0,45,0,95,0,0,0,0,0,76433,1.02382e+06,15119,0,2914,0,13381,0,25155,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,261162,0,0,0,0,30360,230802,0,0,7.63505e+07,0,0,0,0,8.77813e+06,6.75724e+07,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,199,,189,10,0,1,199,0,0,53962,189,0,10,0,0,0,1,0,195,0,195,0,0,0,195,0,0,2145,195,0,0,0,0,0,0,0,56107,657,53962,2145,0,657,56107,0
4,67,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,2.39701e+06,264,61,37,0,362,0,0,8929,264,0,61,0,37,0,2.99999e+06,344418,10686,285,8483,1233,970,258563,10686,0,9,283,8483,0,1233,0,970,0,249,258563,113630,606,83330,22464,7836,0,113630,0,25,2.39701e+06,83330,0,22464,0,7836,0,0,344418,2.99999e+06,8038,3757,46,8,47,99,0,0,1.10006e+06,10706,4668,14941,26449,0,0,260,3497,46,0,8,0,47,0,99,0,0,0,0,0,76238,1.02382e+06,10706,0,4668,0,14941,0,26449,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,265119,0,0,0,0,30820,234299,0,0,7.75073e+07,0,0,0,0,8.91113e+06,6.85962e+07,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,201,,191,10,0,1,201,0,0,55653,191,0,10,0,0,0,1,0,1691,0,1691,0,0,0,1691,0,0,2145,1691,0,0,0,0,0,0,0,57798,657,55653,2145,0,657,57798,0
4,68,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,2.4811e+06,257,63,37,0,357,0,0,9209,257,0,63,0,37,0,3.11518e+06,367658,11043,293,8740,1296,1007,266426,11043,0,8,280,8740,0,1296,0,1007,0,240,266426,115197,638,84094,23240,7863,0,115197,0,32,2.4811e+06,84094,0,23240,0,7863,0,0,367658,3.11518e+06,8278,3755,40,10,50,102,0,0,1.09837e+06,10462,2960,16847,28186,0,0,258,3497,40,0,10,0,50,0,102,0,0,0,0,0,74547,1.02382e+06,10462,0,2960,0,16847,0,28186,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,269076,0,0,0,0,31280,237796,0,0,7.86642e+07,0,0,0,0,9.04414e+06,6.962e+07,7,,5,2,0,0,7,0,0,0,5,0,2,0,0,0,0,0,208,,196,12,0,1,208,0,0,57112,196,0,12,0,0,0,1,0,2138,0,1459,679,0,0,2138,0,0,2824,1459,0,679,0,0,0,0,0,59936,657,57112,2824,0,657,59936,0
4,69,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,2.56813e+06,273,74,40,0,387,0,0,9517,273,0,74,0,40,0,3.23224e+06,389249,11430,301,9013,1370,1047,274860,11430,0,8,308,9013,0,1370,0,1047,0,263,274860,117054,675,87029,21591,8434,0,117054,0,37,2.56813e+06,87029,0,21591,0,8434,0,0,389249,3.23224e+06,8541,3748,42,6,58,103,0,0,1.09623e+06,11215,2320,18783,28275,0,0,251,3497,42,0,6,0,58,0,103,0,0,0,0,0,72409,1.02382e+06,11215,0,2320,0,18783,0,28275,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,273033,0,0,0,0,31740,241293,0,0,7.9821e+07,0,0,0,0,9.17714e+06,7.06439e+07,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,210,,198,12,0,1,210,0,0,57346,198,0,12,0,0,0,1,0,234,0,234,0,0,0,234,0,0,2824,234,0,0,0,0,0,0,0,60170,657,57346,2824,0,657,60170,0
4,70,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,2.65364e+06,266,53,34,0,353,0,0,9802,266,0,53,0,34,0,3.35138e+06,414635,11783,311,9279,1423,1081,283111,11783,0,10,285,9279,0,1423,0,1081,0,247,283111,119145,703,85508,25386,8251,0,119145,0,28,2.65364e+06,85508,0,25386,0,8251,0,0,414635,3.35138e+06,8788,3746,40,4,55,112,0,0,1.096e+06,10972,477,17880,31498,0,0,249,3497,40,0,4,0,55,0,112,0,0,0,0,0,72175,1.02382e+06,10972,0,477,0,17880,0,31498,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,276990,0,0,0,0,32200,244790,0,0,8.09778e+07,0,0,0,0,9.31014e+06,7.16677e+07,4,,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,214,,202,12,0,1,214,0,0,58770,202,0,12,0,0,0,1,0,1424,0,1424,0,0,0,1424,0,0,2824,1424,0,0,0,0,0,0,0,61594,657,58770,2824,0,657,61594,0
4,71,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,2.73482e+06,258,51,29,0,338,0,0,10074,258,0,51,0,29,0,3.46037e+06,434580,12121,314,9537,1474,1110,290968,12121,0,3,272,9537,0,1474,0,1110,0,245,290968,108983,727,81181,19945,7857,0,108983,0,24,2.73482e+06,81181,0,19945,0,7857,0,0,434580,3.46037e+06,9033,3742,41,5,50,119,0,0,1.09458e+06,12299,296,15574,34082,0,0,245,3497,41,0,5,0,50,0,119,0,0,0,0,0,70751,1.02382e+06,12299,0,296,0,15574,0,34082,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,280947,0,0,0,0,32660,248287,0,0,8.21346e+07,0,0,0,0,9.44314e+06,7.26915e+07,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,216,,204,12,0,1,216,0,0,60219,204,0,12,0,0,0,1,0,1449,0,1449,0,0,0,1449,0,0,2824,1449,0,0,0,0,0,0,0,63043,657,60219,2824,0,657,63043,0
4,72,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,2.80223e+06,212,45,23,0,280,0,0,10304,212,0,45,0,23,0,3.54936e+06,449588,12401,320,9749,1519,1133,297547,12401,0,6,230,9749,0,1519,0,1133,0,203,297547,88998,748,67411,15008,6579,0,88998,0,21,2.80223e+06,67411,0,15008,0,6579,0,0,449588,3.54936e+06,9236,3740,39,4,48,126,0,0,1.09313e+06,12826,922,14402,35550,0,0,243,3497,39,0,4,0,48,0,126,0,0,0,0,0,69302,1.02382e+06,12826,0,922,0,14402,0,35550,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,284904,0,0,0,0,33120,251784,0,0,8.32915e+07,0,0,0,0,9.57614e+06,7.37153e+07,9,,7,2,0,0,9,0,0,0,7,0,2,0,0,0,0,0,225,,211,14,0,1,225,0,0,62057,211,0,14,0,0,0,1,0,2715,0,1838,877,0,0,2715,0,0,3701,1838,0,877,0,0,0,0,0,65758,657,62057,3701,0,657,65758,0
4,73,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2.86509e+06,220,33,20,0,273,0,0,10538,220,0,33,0,20,0,3.6279e+06,460006,12674,325,9969,1552,1153,302806,12674,0,5,234,9969,0,1552,0,1153,0,211,302806,78535,766,62858,10418,5259,0,78535,0,18,2.86509e+06,62858,0,10418,0,5259,0,0,460006,3.6279e+06,9447,3731,44,5,43,134,0,0,1.09041e+06,14688,976,13923,36828,0,0,234,3497,44,0,5,0,43,0,134,0,0,0,0,0,66587,1.02382e+06,14688,0,976,0,13923,0,36828,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,288861,0,0,0,0,33580,255281,0,0,8.44483e+07,0,0,0,0,9.70915e+06,7.47392e+07,3,,2,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,228,,213,15,0,1,228,0,0,62306,213,0,15,0,0,0,1,0,441,0,249,192,0,0,441,0,0,3893,249,0,192,0,0,0,0,0,66199,657,62306,3893,0,657,66199,0
4,74,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,2.94498e+06,251,49,20,0,320,0,0,10807,251,0,49,0,20,0,3.73047e+06,477179,12994,329,10220,1601,1173,308305,12994,0,4,269,10220,0,1601,0,1173,0,240,308305,102568,791,79896,17173,5499,0,102568,0,25,2.94498e+06,79896,0,17173,0,5499,0,0,477179,3.73047e+06,9687,3728,41,5,44,139,0,0,1.08997e+06,13304,1352,14140,38060,0,0,231,3497,41,0,5,0,44,0,139,0,0,0,0,0,66146,1.02382e+06,13304,0,1352,0,14140,0,38060,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,292818,0,0,0,0,34040,258778,0,0,8.56051e+07,0,0,0,0,9.84215e+06,7.5763e+07,4,,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,232,,217,15,0,1,232,0,0,63084,217,0,15,0,0,0,1,0,778,0,778,0,0,0,778,0,0,3893,778,0,0,0,0,0,0,0,66977,657,63084,3893,0,657,66977,0
4,75,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,3.02074e+06,220,50,27,0,297,0,0,11050,220,0,50,0,27,0,3.82826e+06,492022,13291,336,10440,1651,1200,315489,13291,0,7,243,10440,0,1651,0,1200,0,210,315489,97789,817,75762,14843,7184,0,97789,0,26,3.02074e+06,75762,0,14843,0,7184,0,0,492022,3.82826e+06,9897,3724,37,7,46,143,0,0,1.08919e+06,12181,1481,13993,39979,0,0,227,3497,37,0,7,0,46,0,143,0,0,0,0,0,65368,1.02382e+06,12181,0,1481,0,13993,0,39979,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,296775,0,0,0,0,34500,262275,0,0,8.6762e+07,0,0,0,0,9.97515e+06,7.67868e+07,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,234,,219,15,0,1,234,0,0,63635,219,0,15,0,0,0,1,0,551,0,551,0,0,0,551,0,0,3893,551,0,0,0,0,0,0,0,67528,657,63635,3893,0,657,67528,0
4,76,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,3.09027e+06,209,50,30,0,289,0,0,11287,209,0,50,0,30,0,3.92172e+06,508556,13580,343,10649,1701,1230,322893,13580,0,7,237,10649,0,1701,0,1230,0,198,322893,93461,849,69523,16534,7404,0,93461,0,32,3.09027e+06,69523,0,16534,0,7404,0,0,508556,3.92172e+06,10095,3722,34,7,44,150,0,0,1.08864e+06,11405,1485,12636,42659,0,0,225,3497,34,0,7,0,44,0,150,0,0,0,0,0,64817,1.02382e+06,11405,0,1485,0,12636,0,42659,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,300732,0,0,0,0,34960,265772,0,0,8.79188e+07,0,0,0,0,1.01082e+07,7.78106e+07,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,236,,221,15,0,1,236,0,0,64233,221,0,15,0,0,0,1,0,598,0,598,0,0,0,598,0,0,3893,598,0,0,0,0,0,0,0,68126,657,64233,3893,0,657,68126,0
4,77,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,3.15203e+06,212,50,29,0,291,0,0,11518,212,0,50,0,29,0,4.00216e+06,520537,13871,350,10861,1751,1259,329596,13871,0,7,231,10861,0,1751,0,1259,0,198,329596,80448,875,61764,11981,6703,0,80448,0,26,3.15203e+06,61764,0,11981,0,6703,0,0,520537,4.00216e+06,10293,3720,36,0,47,154,0,0,1.08804e+06,12003,0,12219,44561,0,0,223,3497,36,0,0,0,47,0,154,0,0,0,0,0,64219,1.02382e+06,12003,0,0,0,12219,0,44561,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,304689,0,0,0,0,35420,269269,0,0,8.90756e+07,0,0,0,0,1.02412e+07,7.88344e+07,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,237,,222,15,0,1,237,0,0,64643,222,0,15,0,0,0,1,0,410,0,410,0,0,0,410,0,0,3893,410,0,0,0,0,0,0,0,68536,657,64643,3893,0,657,68536,0
4,78,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,3.211e+06,204,46,29,0,279,0,0,11748,204,0,46,0,29,0,4.08418e+06,536881,14150,357,11065,1797,1288,336299,14150,0,7,230,11065,0,1797,0,1288,0,195,336299,82012,903,58965,16344,6703,0,82012,0,28,3.211e+06,58965,0,16344,0,6703,0,0,536881,4.08418e+06,10488,3719,34,3,43,158,0,0,1.08763e+06,11140,1273,10841,45939,0,0,222,3497,34,0,3,0,43,0,158,0,0,0,0,0,63809,1.02382e+06,11140,0,1273,0,10841,0,45939,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,308646,0,0,0,0,35880,272766,0,0,9.02324e+07,0,0,0,0,1.03742e+07,7.98583e+07,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,238,,223,15,0,1,238,0,0,64708,223,0,15,0,0,0,1,0,65,0,65,0,0,0,65,0,0,3893,65,0,0,0,0,0,0,0,68601,657,64708,3893,0,657,68601,0
4,79,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,3.26027e+06,176,37,30,0,243,0,0,11946,176,0,37,0,30,0,4.15118e+06,546924,14393,364,11241,1834,1318,343982,14393,0,7,198,11241,0,1834,0,1318,0,173,343982,67003,921,49277,10043,7683,0,67003,0,18,3.26027e+06,49277,0,10043,0,7683,0,0,546924,4.15118e+06,10661,3718,34,1,40,164,0,0,1.08757e+06,11183,22,10230,47823,0,0,221,3497,34,0,1,0,40,0,164,0,0,0,0,0,63744,1.02382e+06,11183,0,22,0,10230,0,47823,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,312603,0,0,0,0,36340,276263,0,0,9.13893e+07,0,0,0,0,1.05072e+07,8.08821e+07,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,240,,225,15,0,1,240,0,0,65156,225,0,15,0,0,0,1,0,448,0,448,0,0,0,448,0,0,3893,448,0,0,0,0,0,0,0,69049,657,65156,3893,0,657,69049,0
4,80,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,3.31717e+06,195,33,26,0,254,0,0,12160,195,0,33,0,26,0,4.2253e+06,556614,14647,373,11436,1867,1344,351512,14647,0,9,214,11436,0,1867,0,1344,0,189,351512,74117,937,56897,9690,7530,0,74117,0,16,3.31717e+06,56897,0,9690,0,7530,0,0,556614,4.2253e+06,10850,3716,33,3,35,170,0,0,1.08712e+06,9444,2187,8205,49870,0,0,219,3497,33,0,3,0,35,0,170,0,0,0,0,0,63296,1.02382e+06,9444,0,2187,0,8205,0,49870,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,316560,0,0,0,0,36800,279760,0,0,9.25461e+07,0,0,0,0,1.06402e+07,8.19059e+07,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,242,,227,15,0,1,242,0,0,66249,227,0,15,0,0,0,1,0,1093,0,1093,0,0,0,1093,0,0,3893,1093,0,0,0,0,0,0,0,70142,657,66249,3893,0,657,70142,0
