LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine
1,173,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,7,7.26332e+06,5,1,1,0,7,0,0,26792,5,0,1,0,1,0,9.65127e+06,1.2921e+06,32689,1248,24585,4411,3693,1.09586e+06,32689,0,0,6,24585,0,4411,0,3693,0,5,1.09586e+06,4536,2201,3240,648,648,0,4536,0,1,7.26332e+06,3240,0,648,0,648,0,0,1.2921e+06,9.65127e+06,23343,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,684561,0,0,0,0,79580,604981,0,0,2.00131e+08,0,0,0,0,2.30093e+07,1.77122e+08,3520,0,0,1,436,0,0,1.03009e+06,0,0,844,125894,0,0,23,3497,0,0,0,0,1,0,436,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,844,0,125894,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,174,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,6,7.26591e+06,4,1,1,0,6,0,0,26796,4,0,1,0,1,0,9.6554e+06,1.29299e+06,32695,1248,24589,4412,3694,1.09651e+06,32695,0,0,4,24589,0,4412,0,3694,0,4,1.09651e+06,4136,2201,2592,896,648,0,4136,0,0,7.26591e+06,2592,0,896,0,648,0,0,1.29299e+06,9.6554e+06,23347,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,688518,0,0,0,0,80040,608478,0,0,2.01288e+08,0,0,0,0,2.31423e+07,1.78145e+08,3520,0,0,1,436,0,0,1.03009e+06,0,0,844,125894,0,0,23,3497,0,0,0,0,1,0,436,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,844,0,125894,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,175,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,8,7.2698e+06,6,1,1,0,8,0,0,26802,6,0,1,0,1,0,9.66059e+06,1.29364e+06,32703,1248,24595,4413,3695,1.09716e+06,32703,0,0,6,24595,0,4413,0,3695,0,6,1.09716e+06,5184,2201,3888,648,648,0,5184,0,0,7.2698e+06,3888,0,648,0,648,0,0,1.29364e+06,9.66059e+06,23353,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,692475,0,0,0,0,80500,611975,0,0,2.02445e+08,0,0,0,0,2.32754e+07,1.79169e+08,3520,0,0,1,436,0,0,1.03009e+06,0,0,844,125894,0,0,23,3497,0,0,0,0,1,0,436,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,844,0,125894,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,176,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,5,7.27044e+06,1,3,1,0,5,0,0,26806,1,0,3,0,1,0,9.66408e+06,1.29583e+06,32708,1248,24596,4416,3696,1.0978e+06,32708,0,0,4,24596,0,4416,0,3696,0,1,1.0978e+06,3488,2204,648,2192,648,0,3488,0,3,7.27044e+06,648,0,2192,0,648,0,0,1.29583e+06,9.66408e+06,23354,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,696432,0,0,0,0,80960,615472,0,0,2.03601e+08,0,0,0,0,2.34084e+07,1.80193e+08,3520,0,0,1,436,0,0,1.03009e+06,0,0,844,125894,0,0,23,3497,0,0,0,0,1,0,436,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,844,0,125894,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,177,176,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,0,7.27044e+06,0,0,0,0,0,0,0,26806,0,0,0,0,0,0,9.66408e+06,1.29583e+06,32708,1248,24596,4416,3696,1.0978e+06,32708,0,0,0,24596,0,4416,0,3696,0,0,1.0978e+06,0,2204,0,0,0,0,0,0,0,7.27044e+06,0,0,0,0,0,0,0,1.29583e+06,9.66408e+06,23354,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,700389,0,0,0,0,81420,618969,0,0,2.04758e+08,0,0,0,0,2.35414e+07,1.81217e+08,3520,0,0,0,437,0,0,1.03009e+06,0,0,0,126738,0,0,23,3497,0,0,0,0,0,0,437,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,0,0,126738,0,0,0,0,0,176,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOG: UNIT STAT HEADERS:
unit,infected,zone_focus,vaccinated,destroyed

1109,1,0,0,0599,1,0,0,03181,1,0,0,01214,1,0,0,0739,1,0,0,03321,1,0,0,02741,1,0,0,01863,1,0,0,0845,1,0,0,0125,1,0,0,03566,1,0,0,01564,1,0,0,01599,1,0,0,03671,1,0,0,0141,1,0,0,01704,1,0,0,03267,1,0,0,0246,1,0,0,01739,1,0,0,01669,1,0,0,01914,1,0,0,03881,1,0,0,0966,1,0,0,02019,1,0,0,01475,1,0,0,03617,1,0,0,03652,1,0,0,0456,1,0,0,0192,1,0,0,02932,1,0,0,03827,1,0,0,02843,1,0,0,02369,1,0,0,01351,1,0,0,02439,1,0,0,0842,1,0,0,03018,1,0,0,02035,1,0,0,03089,1,0,0,01087,1,0,0,02649,1,0,0,0612,1,0,0,02614,1,0,0,02245,1,0,0,01262,1,0,0,03092,1,0,0,01227,1,0,0,0752,1,0,0,01160,1,0,0,02929,1,0,0,03404,1,0,0,0998,1,0,0,03369,1,0,0,049,1,0,0,02630,1,0,0,02665,1,0,0,02490,1,0,0,03002,1,0,0,01752,1,0,0,01278,1,0,0,0768,1,0,0,01857,1,0,0,03315,1,0,0,03916,1,0,0,0399,1,0,0,01138,1,0,0,01014,1,0,0,02576,1,0,0,0574,1,0,0,03560,1,0,0,02172,1,0,0,03191,1,0,0,02242,1,0,0,01733,1,0,0,03105,1,0,0,02856,1,0,0,0644,1,0,0,01908,1,0,0,015,1,0,0,0402,1,0,0,087,1,0,0,0788,1,0,0,081,1,0,0,02153,1,0,0,01170,1,0,0,03242,1,0,0,03388,1,0,0,02697,1,0,0,0326,1,0,0,03417,1,0,0,01450,1,0,0,02468,1,0,0,03541,1,0,0,02064,1,0,0,03118,1,0,0,01081,1,0,0,02169,1,0,0,0641,1,0,0,01625,1,0,0,02783,1,0,0,02977,1,0,0,01730,1,0,0,0237,1,0,0,0536,1,0,0,02958,1,0,0,01240,1,0,0,02010,1,0,0,01062,1,0,0,03169,1,0,0,0622,1,0,0,03748,1,0,0,03783,1,0,0,03818,1,0,0,02834,1,0,0,01851,1,0,0,02395,1,0,0,01921,1,0,0,01956,1,0,0,01008,1,0,0,02220,1,0,0,03150,1,0,0,02675,1,0,0,0711,1,0,0,03659,1,0,0,0234,1,0,0,01797,1,0,0,01358,1,0,0,03939,1,0,0,02430,1,0,0,03060,1,0,0,01568,1,0,0,01059,1,0,0,03166,1,0,0,02147,1,0,0,03201,1,0,0,02761,1,0,0,0145,1,0,0,0320,1,0,0,02901,1,0,0,03885,1,0,0,03006,1,0,0,01988,1,0,0,02462,1,0,0,03516,1,0,0,02128,1,0,0,03182,1,0,0,01250,1,0,0,0266,1,0,0,03866,1,0,0,02408,1,0,0,01934,1,0,0,01460,1,0,0,03022,1,0,0,02,1,0,0,0951,1,0,0,0371,1,0,0,0616,1,0,0,03233,1,0,0,02284,1,0,0,01810,1,0,0,01845,1,0,0,02793,1,0,0,02933,1,0,0,0422,1,0,0,02968,1,0,0,02020,1,0,0,01950,1,0,0,02599,1,0,0,02424,1,0,0,03688,1,0,0,01686,1,0,0,0667,1,0,0,02739,1,0,0,02809,1,0,0,0298,1,0,0,0333,1,0,0,01282,1,0,0,0878,1,0,0,01457,1,0,0,01775,1,0,0,03882,1,0,0,069,1,0,0,02141,1,0,0,03462,1,0,0,01597,1,0,0,03774,1,0,0,01247,1,0,0,03125,1,0,0,02351,1,0,0,01842,1,0,0,03424,1,0,0,02494,1,0,0,03475,1,0,0,01034,1,0,0,02596,1,0,0,01880,1,0,0,03650,1,0,0,0155,1,0,0,03071,1,0,0,0559,1,0,0,01352,1,0,0,03386,1,0,0,02513,1,0,0,03456,1,0,0,01454,1,0,0,03491,1,0,0,03958,1,0,0,031,1,0,0,0435,1,0,0,02208,1,0,0,0715,1,0,0,02787,1,0,0,01295,1,0,0,02348,1,0,0,01839,1,0,0,0209,1,0,0,03542,1,0,0,03067,1,0,0,03103,1,0,0,02119,1,0,0,0626,1,0,0,01171,1,0,0,02628,1,0,0,0731,1,0,0,02698,1,0,0,02259,1,0,0,03208,1,0,0,0502,1,0,0,03408,1,0,0,01082,1,0,0,0572,1,0,0,03628,1,0,0,03768,1,0,0,03803,1,0,0,0783,1,0,0,01292,1,0,0,0747,1,0,0,02415,1,0,0,0923,1,0,0,03908,1,0,0,0993,1,0,0,02959,1,0,0,03504,1,0,0,01098,1,0,0,02660,1,0,0,02186,1,0,0,02765,1,0,0,01238,1,0,0,02326,1,0,0,01308,1,0,0,01378,1,0,0,01922,1,0,0,01246,1,0,0,03415,1,0,0,03329,1,0,0,03045,1,0,0,02097,1,0,0,0569,1,0,0,01658,1,0,0,0639,1,0,0,01219,1,0,0,02307,1,0,0,0305,1,0,0,02711,1,0,0,01429,1,0,0,01973,1,0,0,0445,1,0,0,03571,1,0,0,03167,1,0,0,01674,1,0,0,03237,1,0,0,0216,1,0,0,02956,1,0,0,01305,1,0,0,01130,1,0,0,01375,1,0,0,0901,1,0,0,01445,1,0,0,03921,1,0,0,02024,1,0,0,01410,1,0,0,0636,1,0,0,03393,1,0,0,01970,1,0,0,03023,1,0,0,03058,1,0,0,01566,1,0,0,02619,1,0,0,01636,1,0,0,01162,1,0,0,01671,1,0,0,03673,1,0,0,02794,1,0,0,03269,1,0,0,03409,1,0,0,0898,1,0,0,03479,1,0,0,03533,1,0,0,03549,1,0,0,01617,1,0,0,03654,1,0,0,02196,1,0,0,0703,1,0,0,01213,1,0,0,0334,1,0,0,01932,1,0,0,0914,1,0,0,03495,1,0,0,01019,1,0,0,03565,1,0,0,03635,1,0,0,0404,1,0,0,03196,1,0,0,01703,1,0,0,01738,1,0,0,03810,1,0,0,0280,1,0,0,02756,1,0,0,0140,1,0,0,0385,1,0,0,02441,1,0,0,01474,1,0,0,01983,1,0,0,03581,1,0,0,0560,1,0,0,086,1,0,0,01105,1,0,0,0156,1,0,0,01210,1,0,0,03177,1,0,0,02333,1,0,0,0296,1,0,0,0860,1,0,0,0401,1,0,0,0595,1,0,0,01999,1,0,0,0506,1,0,0,0700,1,0,0,03632,1,0,0,01630,1,0,0,01156,1,0,0,0981,1,0,0,0611,1,0,0,0911,1,0,0,01805,1,0,0,0822,1,0,0,02667,1,0,0,01401,1,0,0,0455,1,0,0,01980,1,0,0,02559,1,0,0,02594,1,0,0,02629,1,0,0,0627,1,0,0,03953,1,0,0,02734,1,0,0,0732,1,0,0,02804,1,0,0,0803,1,0,0,01299,1,0,0,03928,1,0,0,01961,1,0,0,0978,1,0,0,02492,1,0,0,03036,1,0,0,083,1,0,0,03473,1,0,0,02826,1,0,0,0239,1,0,0,03804,1,0,0,067,1,0,0,03861,1,0,0,0379,1,0,0,0889,1,0,0,01363,1,0,0,03944,1,0,0,03065,1,0,0,03575,1,0,0,03540,1,0,0,01643,1,0,0,0185,1,0,0,03276,1,0,0,03311,1,0,0,02731,1,0,0,0325,1,0,0,0870,1,0,0,01309,1,0,0,01449,1,0,0,03011,1,0,0,03486,1,0,0,096,1,0,0,02677,1,0,0,01659,1,0,0,02712,1,0,0,03836,1,0,0,0589,1,0,0,0341,1,0,0,03432,1,0,0,01974,1,0,0,01500,1,0,0,02518,1,0,0,02623,1,0,0,02728,1,0,0,0691,1,0,0,02763,1,0,0,03343,1,0,0,02359,1,0,0,01341,1,0,0,02868,1,0,0,01955,1,0,0,023,1,0,0,058,1,0,0,0128,1,0,0,03219,1,0,0,03254,1,0,0,02270,1,0,0,0233,1,0,0,0813,1,0,0,01866,1,0,0,01497,1,0,0,02550,1,0,0,039,1,0,0,01093,1,0,0,0618,1,0,0,03095,1,0,0,03235,1,0,0,03779,1,0,0,02286,1,0,0,0284,1,0,0,02865,1,0,0,0319,1,0,0,02426,1,0,0,0214,1,0,0,02022,1,0,0,01004,1,0,0,02760,1,0,0,03445,1,0,0,0LOG: FINAL OUTS:
b''
