LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration
5,55,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,,82,6,0,1,88,0,0,19966,82,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3074,0,0,0,0,0,0,0,0,23040,657,19966,3074,0,657,23040,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,217635,0,0,0,0,25300,192335,0,0,6.36254e+07,0,0,0,0,7.31511e+06,5.63103e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1.0061e+06,101,15,18,0,134,0,0,4135,101,0,15,0,18,0,1.29846e+06,157976,5007,166,3887,606,514,134384,5007,0,4,102,3887,0,606,0,514,0,92,134384,29999,292,22392,5050,2557,0,29999,0,6,1.0061e+06,22392,0,5050,0,2557,0,0,157976,1.29846e+06,3677,3868,21,0,19,49,0,0,1.13313e+06,5387,0,3607,14703,0,0,371,3497,21,0,0,0,19,0,49,0,0,0,0,0,109305,1.02382e+06,5387,0,0,0,3607,0,14703,0,0,0,0,0,
5,56,,3,5,0,1,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,89,,82,7,0,1,89,0,0,19966,82,0,7,0,0,0,1,0,152,0,0,152,0,0,152,0,0,3226,0,0,152,0,0,0,0,0,23192,657,19966,3226,0,657,23192,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,221592,0,0,0,0,25760,195832,0,0,6.47823e+07,0,0,0,0,7.44811e+06,5.73341e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1.04279e+06,123,21,21,0,165,0,0,4270,123,0,21,0,21,0,1.34343e+06,162060,5172,170,4010,627,535,138574,5172,0,4,135,4010,0,627,0,535,0,118,138574,44971,305,36697,4084,4190,0,44971,0,13,1.04279e+06,36697,0,4084,0,4190,0,0,162060,1.34343e+06,3795,3868,16,5,18,50,0,0,1.13313e+06,3598,1789,3192,15118,0,0,371,3497,16,0,5,0,18,0,50,0,0,0,0,0,109305,1.02382e+06,3598,0,1789,0,3192,0,15118,0,0,0,0,0,
5,57,,3,5,0,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,91,,84,7,0,1,91,0,0,20211,84,0,7,0,0,0,1,0,245,0,245,0,0,0,245,0,0,3226,245,0,0,0,0,0,0,0,23437,657,20211,3226,0,657,23437,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,225549,0,0,0,0,26220,199329,0,0,6.59391e+07,0,0,0,0,7.58111e+06,5.8358e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1.06182e+06,80,20,20,0,120,0,0,4360,80,0,20,0,20,0,1.37112e+06,166182,5292,175,4090,647,555,143118,5292,0,5,90,4090,0,647,0,555,0,76,143118,27699,314,19033,4122,4544,0,27699,0,9,1.06182e+06,19033,0,4122,0,4544,0,0,166182,1.37112e+06,3871,3867,14,5,19,52,0,0,1.13298e+06,3286,1478,3731,15354,0,0,370,3497,14,0,5,0,19,0,52,0,0,0,0,0,109153,1.02382e+06,3286,0,1478,0,3731,0,15354,0,0,0,0,0,
5,58,,3,5,0,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,93,,86,7,0,1,93,0,0,20582,86,0,7,0,0,0,1,0,371,0,371,0,0,0,371,0,0,3226,371,0,0,0,0,0,0,0,23808,657,20582,3226,0,657,23808,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,229506,0,0,0,0,26680,202826,0,0,6.70959e+07,0,0,0,0,7.71412e+06,5.93818e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1.08141e+06,89,16,13,0,118,0,0,4458,89,0,16,0,13,0,1.39764e+06,168945,5410,179,4179,663,568,147277,5410,0,4,98,4179,0,663,0,568,0,86,147277,26511,322,19589,2763,4159,0,26511,0,8,1.08141e+06,19589,0,2763,0,4159,0,0,168945,1.39764e+06,3957,3865,15,0,20,57,0,0,1.13273e+06,2836,0,5115,16143,0,0,368,3497,15,0,0,0,20,0,57,0,0,0,0,0,108908,1.02382e+06,2836,0,0,0,5115,0,16143,0,0,0,0,0,
5,59,,3,5,0,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,95,,88,7,0,1,95,0,0,22009,88,0,7,0,0,0,1,0,1427,0,1427,0,0,0,1427,0,0,3226,1427,0,0,0,0,0,0,0,25235,657,22009,3226,0,657,25235,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,233463,0,0,0,0,27140,206323,0,0,6.82527e+07,0,0,0,0,7.84712e+06,6.04056e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1.11089e+06,113,19,13,0,145,0,0,4577,113,0,19,0,13,0,1.43563e+06,173225,5555,183,4292,682,581,151509,5555,0,4,119,4292,0,682,0,581,0,104,151509,37991,333,29479,4280,4232,0,37991,0,11,1.11089e+06,29479,0,4280,0,4232,0,0,173225,1.43563e+06,4061,3863,15,2,18,59,0,0,1.13236e+06,2452,755,4847,16411,0,0,366,3497,15,0,2,0,18,0,59,0,0,0,0,0,108537,1.02382e+06,2452,0,755,0,4847,0,16411,0,0,0,0,0,
5,60,,3,5,0,3,,2,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,98,,90,8,0,1,98,0,0,22275,90,0,8,0,0,0,1,0,1241,0,266,975,0,0,1241,0,0,4201,266,0,975,0,0,0,0,0,26476,657,22275,4201,0,657,26476,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,237420,0,0,0,0,27600,209820,0,0,6.94096e+07,0,0,0,0,7.98012e+06,6.14294e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1.13692e+06,106,23,10,0,139,0,0,4695,106,0,23,0,10,0,1.47324e+06,181018,5694,187,4398,705,591,155304,5694,0,4,118,4398,0,705,0,591,0,101,155304,37614,346,26026,7793,3795,0,37614,0,13,1.13692e+06,26026,0,7793,0,3795,0,0,181018,1.47324e+06,4162,3861,13,4,17,62,0,0,1.13093e+06,3220,659,5076,16937,0,0,364,3497,13,0,4,0,17,0,62,0,0,0,0,0,107110,1.02382e+06,3220,0,659,0,5076,0,16937,0,0,0,0,0,
5,61,,3,5,0,4,,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,102,,94,8,0,1,102,0,0,22659,94,0,8,0,0,0,1,0,384,0,384,0,0,0,384,0,0,4201,384,0,0,0,0,0,0,0,26860,657,22659,4201,0,657,26860,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,241377,0,0,0,0,28060,213317,0,0,7.05664e+07,0,0,0,0,8.11312e+06,6.24533e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1.16329e+06,99,22,9,0,130,0,0,4804,99,0,22,0,9,0,1.50868e+06,186355,5824,192,4497,727,600,159029,5824,0,5,109,4497,0,727,0,600,0,94,159029,35435,356,26373,5337,3725,0,35435,0,10,1.16329e+06,26373,0,5337,0,3725,0,0,186355,1.50868e+06,4256,3858,16,1,18,64,0,0,1.12969e+06,4461,507,4368,17797,0,0,361,3497,16,0,1,0,18,0,64,0,0,0,0,0,105869,1.02382e+06,4461,0,507,0,4368,0,17797,0,0,0,0,0,
5,62,,3,5,0,7,,6,1,0,0,7,0,0,0,6,0,1,0,0,0,0,0,109,,100,9,0,1,109,0,0,24162,100,0,9,0,0,0,1,0,1634,0,1503,131,0,0,1634,0,0,4332,1503,0,131,0,0,0,0,0,28494,657,24162,4332,0,657,28494,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,245334,0,0,0,0,28520,216814,0,0,7.17232e+07,0,0,0,0,8.24612e+06,6.34771e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1.19041e+06,98,16,9,0,123,0,0,4913,98,0,16,0,9,0,1.54294e+06,189775,5947,196,4595,743,609,162754,5947,0,4,109,4595,0,743,0,609,0,95,162754,34259,366,27114,3420,3725,0,34259,0,10,1.19041e+06,27114,0,3420,0,3725,0,0,189775,1.54294e+06,4351,3854,19,1,19,64,0,0,1.12931e+06,4771,74,4875,17797,0,0,357,3497,19,0,1,0,19,0,64,0,0,0,0,0,105485,1.02382e+06,4771,0,74,0,4875,0,17797,0,0,0,0,0,
5,63,,3,5,0,3,,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,112,,103,9,0,1,112,0,0,26118,103,0,9,0,0,0,1,0,1956,0,1956,0,0,0,1956,0,0,4332,1956,0,0,0,0,0,0,0,30450,657,26118,4332,0,657,30450,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,249291,0,0,0,0,28980,220311,0,0,7.288e+07,0,0,0,0,8.37913e+06,6.45009e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1.22265e+06,116,17,8,0,141,0,0,5035,116,0,17,0,8,0,1.58364e+06,194639,6088,199,4711,760,617,166358,6088,0,3,122,4711,0,760,0,617,0,109,166358,40708,376,32240,4864,3604,0,40708,0,10,1.22265e+06,32240,0,4864,0,3604,0,0,194639,1.58364e+06,4460,3847,25,1,18,66,0,0,1.12768e+06,5985,420,4599,18147,0,0,350,3497,25,0,1,0,18,0,66,0,0,0,0,0,103851,1.02382e+06,5985,0,420,0,4599,0,18147,0,0,0,0,0,
5,64,,3,5,0,6,,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,118,,109,9,0,1,118,0,0,28062,109,0,9,0,0,0,1,0,1944,0,1944,0,0,0,1944,0,0,4332,1944,0,0,0,0,0,0,0,32394,657,28062,4332,0,657,32394,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,253248,0,0,0,0,29440,223808,0,0,7.40369e+07,0,0,0,0,8.51213e+06,6.55247e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1.24859e+06,101,19,7,0,127,0,0,5142,101,0,19,0,7,0,1.618e+06,199521,6215,203,4812,779,624,169894,6215,0,4,107,4812,0,779,0,624,0,94,169894,34361,385,25943,4882,3536,0,34361,0,9,1.24859e+06,25943,0,4882,0,3536,0,0,199521,1.618e+06,4554,3844,28,0,17,68,0,0,1.12572e+06,7941,0,4801,18365,0,0,347,3497,28,0,0,0,17,0,68,0,0,0,0,0,101895,1.02382e+06,7941,0,0,0,4801,0,18365,0,0,0,0,0,
5,65,,3,5,0,5,,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,123,,114,9,0,1,123,0,0,28678,114,0,9,0,0,0,1,0,616,0,616,0,0,0,616,0,0,4332,616,0,0,0,0,0,0,0,33010,657,28678,4332,0,657,33010,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,257205,0,0,0,0,29900,227305,0,0,7.51937e+07,0,0,0,0,8.64513e+06,6.65486e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,1.2896e+06,143,12,8,0,163,0,0,5291,143,0,12,0,8,0,1.6666e+06,203497,6378,206,4955,791,632,173501,6378,0,3,149,4955,0,791,0,632,0,140,173501,48591,391,41008,3976,3607,0,48591,0,6,1.2896e+06,41008,0,3976,0,3607,0,0,203497,1.6666e+06,4694,3838,29,5,15,70,0,0,1.12378e+06,9329,556,4338,18828,0,0,341,3497,29,0,5,0,15,0,70,0,0,0,0,0,99951,1.02382e+06,9329,0,556,0,4338,0,18828,0,0,0,0,0,
5,66,,3,5,0,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,125,,116,9,0,1,125,0,0,29405,116,0,9,0,0,0,1,0,727,0,727,0,0,0,727,0,0,4332,727,0,0,0,0,0,0,0,33737,657,29405,4332,0,657,33737,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,261162,0,0,0,0,30360,230802,0,0,7.63505e+07,0,0,0,0,8.77813e+06,6.75724e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1.32383e+06,140,21,6,0,167,0,0,5436,140,0,21,0,6,0,1.70886e+06,208813,6545,209,5095,812,638,176215,6545,0,3,145,5095,0,812,0,638,0,134,176215,42261,399,34231,5316,2714,0,42261,0,8,1.32383e+06,34231,0,5316,0,2714,0,0,208813,1.70886e+06,4828,3833,32,2,19,71,0,0,1.12316e+06,9684,261,4154,19568,0,0,336,3497,32,0,2,0,19,0,71,0,0,0,0,0,99335,1.02382e+06,9684,0,261,0,4154,0,19568,0,0,0,0,0,
5,67,,3,5,0,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,127,,118,9,0,1,127,0,0,29987,118,0,9,0,0,0,1,0,582,0,582,0,0,0,582,0,0,4332,582,0,0,0,0,0,0,0,34319,657,29987,4332,0,657,34319,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,265119,0,0,0,0,30820,234299,0,0,7.75073e+07,0,0,0,0,8.91113e+06,6.85962e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1.3609e+06,134,10,3,0,147,0,0,5571,134,0,10,0,3,0,1.74918e+06,210507,6692,211,5229,822,641,177766,6692,0,2,135,5229,0,822,0,641,0,129,177766,40320,403,37075,1694,1551,0,40320,0,4,1.3609e+06,37075,0,1694,0,1551,0,0,210507,1.74918e+06,4957,3831,34,0,16,76,0,0,1.12243e+06,10411,0,3626,20357,0,0,334,3497,34,0,0,0,16,0,76,0,0,0,0,0,98608,1.02382e+06,10411,0,0,0,3626,0,20357,0,0,0,0,0,
5,68,,3,5,0,3,,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,130,,121,9,0,1,130,0,0,31233,121,0,9,0,0,0,1,0,1246,0,1246,0,0,0,1246,0,0,4332,1246,0,0,0,0,0,0,0,35565,657,31233,4332,0,657,35565,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,269076,0,0,0,0,31280,237796,0,0,7.86642e+07,0,0,0,0,9.04414e+06,6.962e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1.39796e+06,136,9,3,0,148,0,0,5709,136,0,9,0,3,0,1.78945e+06,212172,6840,214,5365,831,644,179317,6840,0,3,138,5365,0,831,0,644,0,129,179317,40272,409,37056,1665,1551,0,40272,0,6,1.39796e+06,37056,0,1665,0,1551,0,0,212172,1.78945e+06,5086,3829,36,0,15,77,0,0,1.12185e+06,10993,0,3352,20631,0,0,332,3497,36,0,0,0,15,0,77,0,0,0,0,0,98026,1.02382e+06,10993,0,0,0,3352,0,20631,0,0,0,0,0,
5,69,,3,5,0,4,,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,134,,125,9,0,1,134,0,0,32328,125,0,9,0,0,0,1,0,1095,0,1095,0,0,0,1095,0,0,4332,1095,0,0,0,0,0,0,0,36660,657,32328,4332,0,657,36660,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,273033,0,0,0,0,31740,241293,0,0,7.9821e+07,0,0,0,0,9.17714e+06,7.06439e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1.43426e+06,138,19,4,0,161,0,0,5848,138,0,19,0,4,0,1.83322e+06,217928,7001,215,5503,850,648,181031,7001,0,1,139,5503,0,850,0,648,0,130,181031,43773,417,36303,5756,1714,0,43773,0,8,1.43426e+06,36303,0,5756,0,1714,0,0,217928,1.83322e+06,5216,3826,36,2,15,78,0,0,1.1206e+06,10782,1127,3175,21138,0,0,329,3497,36,0,2,0,15,0,78,0,0,0,0,0,96780,1.02382e+06,10782,0,1127,0,3175,0,21138,0,0,0,0,0,
